side,price,quantity,pnl,fee,hour,day_of_week,minute,price_change,price_volatility,price_sma_5,price_sma_20,volume_change,volume_sma,price_momentum_5,price_momentum_20,price_high_10,price_low_10,price_position,is_long,is_short,notional_value,net_result,is_profitable,is_loss,is_breakeven,fee_ratio,fee_to_pnl_ratio,rolling_pnl_5,rolling_pnl_20,rolling_winrate_10,rolling_winrate_50,win_streak,loss_streak,position_size_zscore
SELL,115973.8,0.008622637,0.0,0.4,21,2,10,0.0,331.2262111350782,116184.678,116866.69949999999,0.0,0.0085833768,-0.005370497427101176,-0.015013397994759682,116733.1,115973.8,0.0,0,1,999.9999789106001,-0.4,0,1,0,0.00040000000843576014,inf,1.6962627000000006,-4.8178182,0.1,0.1,0,3,0.30575670521589454
SELL,115973.8,0.008622637,0.0,0.4,21,2,10,0.0,341.47362203086385,116059.438,116790.79950000001,0.0,0.008588985400000002,-0.005370497427101176,-0.012920050590764632,116733.1,115973.8,0.0,0,1,999.9999789106001,-0.4,0,1,0,0.00040000000843576014,inf,2.8364706000000006,-2.6970706000000004,0.1,0.1,0,4,0.29109651578288237
BUY,115850.0,0.008622637,-1.0674825,0.0,21,2,10,-0.001067482483112614,347.3521878576815,115949.04,116708.70950000003,0.0,0.008594594,-0.004742101058581603,-0.013973741146190653,116733.1,115850.0,0.0,1,0,998.93249645,-1.0674825,0,1,0,0.0,0.0,-1.0674824999999994,-1.6438055000000003,0.1,0.1,0,5,-0.481672264190038
BUY,115850.0,0.008622637,-1.0674825,0.0,21,2,10,0.0,327.67743801987467,115924.28,116629.60950000002,0.0,0.008600202599999999,-0.00106748248311259,-0.013471626132570339,116600.0,115850.0,0.0,1,0,998.93249645,-1.0674825,0,1,0,0.0,0.0,-2.1349649999999993,-2.711288,0.1,0.1,0,6,-0.4655666312982008
SELL,116106.5,0.008622637,-1.1442239,0.0,21,2,13,0.00221406991799733,292.63614276763747,115950.81999999999,116563.33450000003,0.0,0.0086058112,0.0011442239540309716,-0.01128738333673956,116600.0,115850.0,0.342,0,1,1001.1442028405,-1.1442239,0,1,0,0.0,0.0,-3.2791888999999994,-3.8555119,0.1,0.1,0,7,1.1043647846382856
SELL,116106.5,0.008622637,-1.1442239,0.0,21,2,13,0.0,241.84141647074034,115977.36000000002,116502.32950000002,0.0,0.0086114198,0.0011442239540309716,-0.010399176316368204,116600.0,115850.0,0.342,0,1,1001.1442028405,-1.1442239,0,1,0,0.0,0.0,-4.4234127999999995,-8.5235568,0.1,0.08,0,8,1.0807738653414727
BUY,116227.9,0.008603786,0.0,0.4,21,2,25,0.0010455917627349987,171.52011391122207,116028.18000000001,116447.39450000001,-0.0021862221499061585,0.008615143300000001,0.0021910121079070552,-0.009364457846728803,116401.99,115850.0,0.684613851700195,1,0,999.9999788294,-0.4,0,1,0,0.0004000000084682402,inf,-4.4234127999999995,-8.5235568,0.1,0.08,0,9,0.2750868015117444
SELL,116227.9,0.008603786,0.0,0.4,21,2,25,0.0,136.3563468738409,116103.76000000001,116394.56950000001,0.0,0.008618866800000001,0.0032619766940008127,-0.009008018116646374,116227.9,115850.0,1.0,0,1,999.9999788294,-0.4,0,1,0,0.0004000000084682402,inf,-3.3559303,-7.2666591,0.0,0.08,0,10,0.24592265057996415
SELL,116227.9,0.008603786,0.0,0.4,21,2,25,0.0,148.59201750470962,116179.34,116341.7445,0.0,0.008616981700000002,0.0032619766940008127,-0.009008018116646374,116227.9,115850.0,1.0,0,1,999.9999788294,-0.4,0,1,0,0.0004000000084682402,inf,-2.2884477999999997,-6.0097614,0.0,0.08,0,11,0.24592396631833754
SELL,116227.9,0.008603786,0.0,0.4,21,2,25,0.0,155.34253763686394,116203.62,116292.7095,0.0,0.0086150966,0.0010455917627350249,-0.008367133469728429,116227.9,115850.0,1.0,0,1,999.9999788294,-0.4,0,1,0,0.0004000000084682402,inf,-1.1442238999999996,-5.0075659,0.0,0.08,0,12,0.24592528205777395
SELL,116345.7,0.008603786,-1.013526,0.0,21,2,28,0.0010135260122570156,171.5085320181667,116251.45999999999,116273.3395,0.0,0.008613211499999999,0.0020601775094417373,-0.0033186816764054815,116345.7,115850.0,1.0,0,1,1001.0135048202001,-1.013526,0,1,0,0.0,0.0,-1.0135259999999995,-6.0210919,0.0,0.08,0,13,0.9812593241818683
SELL,116345.7,0.008603786,-1.013526,0.0,21,2,28,0.0,177.8356044826331,116275.01999999999,116253.9695,0.0,0.0086113264,0.001013526012256979,-0.0033186816764054815,116345.7,115850.0,1.0,0,1,1001.0135048202001,-1.013526,0,1,0,0.0,0.0,-2.0270519999999994,-7.034617900000001,0.0,0.08,0,14,0.9827413127161717
SELL,116345.7,0.008603786,-1.013526,0.0,21,2,28,0.0,151.57320233524524,116298.58,116234.59949999998,0.0,0.008609441300000001,0.001013526012256979,-0.0033186816764054815,116345.7,115850.0,1.0,0,1,1001.0135048202001,-1.013526,0,1,0,0.0,0.0,-3.040577999999999,-8.0481439,0.0,0.08,0,15,0.9593356085063826
BUY,116342.0,0.008595348,0.0,0.4,21,2,40,-3.1801776945727944e-05,93.73499346299246,116321.4,116215.0445,-0.0009807310409628567,0.008606712400000001,0.000981692003383059,-0.003350377913376804,116345.7,116106.5,0.9845317725752628,1,0,999.9999770159999,-0.4,0,1,0,0.0004000000091936003,inf,-3.040577999999999,-8.0481439,0.0,0.08,0,16,0.23098086800631248
BUY,116342.0,0.008595348,0.0,0.4,21,2,40,0.0,82.48076947293184,116344.22,116202.14450000001,0.0,0.0086039835,0.000981692003383059,-0.0022126929674099486,116345.7,116106.5,0.9845317725752628,1,0,999.9999770159999,-0.4,0,1,0,0.0004000000091936003,inf,-3.040577999999999,-6.907936,0.0,0.08,0,17,0.24906826508552588
SELL,116342.0,0.008595348,0.0,0.4,21,2,40,0.0,59.89537266088612,116343.48000000001,116189.2445,0.0,0.0086012546,-3.180177694574952e-05,-0.0022126929674099486,116345.7,116227.9,0.9685908319185315,0,1,999.9999770159999,-0.4,0,1,0,0.0004000000091936003,inf,-2.0270519999999994,-5.7677281,0.0,0.08,0,18,0.27404856888954454
SELL,116520.0,0.008603786,2.513166,0.40100527,21,2,42,0.0015299719791648236,87.19994648045477,116378.34000000001,116185.2445,0.0009816938185633894,0.0086012546,0.0014981215463915117,-0.0006861063464837049,116520.0,116227.9,1.0,0,1,1002.51314472,2.11216073,1,0,0,0.00040000001208163714,0.15956179177977103,1.4996400000000008,-2.1143542,0.1,0.08,1,0,2.1640577719933325
SELL,116459.6,0.008595348,-1.0108129,0.0,21,2,42,-0.0005183659457603795,88.80454505123053,116401.12,116188.125,-0.0009807310409628567,0.0086004108,0.0009789790254389182,0.0004949228101684566,116520.0,116227.9,0.7932214994865013,0,1,1001.0107899408,-1.0108129,0,1,0,0.0,0.0,1.502353100000001,-5.961637700000001,0.1,0.08,0,1,1.0190923981729336
BUY,116992.6,0.008547549,0.0,0.4,21,2,55,0.0045766944073308835,213.63400062203968,116531.24000000002,116239.06500000002,-0.005561031385814652,0.0085947871,0.005592133537329647,0.008784742760864979,116992.6,116227.9,1.0,1,0,999.9999811374,-0.4,0,1,0,0.00040000000754504013,inf,1.5023531000000008,-5.961637700000001,0.1,0.06,0,2,0.23861299218862925
SELL,116992.6,0.008547549,0.0,0.4,21,2,55,0.0,265.32606962339656,116661.36000000002,116290.005,0.0,0.0085891634,0.005592133537329647,0.008784742760864979,116992.6,116342.0,1.0,0,1,999.9999811374,-0.4,0,1,0,0.00040000000754504013,inf,1.5023531000000008,-5.961637700000001,0.1,0.06,0,3,0.2386128179826421
SELL,116992.6,0.008547549,0.0,0.4,21,2,55,0.0,299.43834757691803,116791.48000000001,116340.94499999999,0.0,0.0085835397,0.005592133537329647,0.008784742760864979,116992.6,116342.0,1.0,0,1,999.9999811374,-0.4,0,1,0,0.00040000000754504013,inf,1.5023531000000008,-5.961637700000001,0.1,0.06,0,4,0.2386126437765894
SELL,116992.6,0.008547549,0.0,0.4,21,2,55,0.0,315.64090021494786,116886.0,116391.88499999998,0.0,0.008577916,0.004055956059045707,0.008784742760864979,116992.6,116342.0,1.0,0,1,999.9999811374,-0.4,0,1,0,0.00040000000754504013,inf,-1.0108128999999992,-5.961637700000001,0.1,0.06,0,5,0.23861246957064408
BUY,116874.3,0.008547549,-1.011175,0.0,21,2,59,-0.0010111750657734175,306.46418695912587,116968.93999999999,116443.1,0.0,0.0085722923,0.003560891502289181,0.008841605524385007,116992.6,116342.0,0.81816784506609,1,0,998.9888060907,-1.011175,0,1,0,0.0,0.0,-1.0111749999999993,-5.905330200000001,0.1,0.06,0,6,-0.5146616013968432
SELL,117123.1,0.008547549,-1.1154552,0.0,22,2,6,0.002128782803405116,308.85212283134763,116995.04000000001,116506.75499999998,0.0,0.0085675124,0.0011154551655403846,0.010989210185584858,117123.1,116342.0,1.0,0,1,1001.1154362819,-1.1154552,0,1,0,0.0,0.0,-2.1266301999999992,-5.953302900000001,0.1,0.06,0,7,1.0999446543560212
SELL,117123.1,0.008547549,-1.1154552,0.0,22,2,6,0.0,288.61879606865455,117021.13999999998,116557.58499999999,0.0,0.0085627325,0.0011154551655403846,0.008755754415127541,117123.1,116342.0,1.0,0,1,1001.1154362819,-1.1154552,0,1,0,0.0,0.0,-3.2420853999999992,-5.924534200000001,0.1,0.06,0,8,1.0991008162170723
SELL,117123.1,0.008547549,-1.1154552,0.0,22,2,6,0.0,240.1121090003319,117047.24000000002,116608.415,0.0,0.0085579526,0.0011154551655403846,0.008755754415127541,117123.1,116459.6,1.0,0,1,1001.1154362819,-1.1154552,0,1,0,0.0,0.0,-4.357540599999999,-5.8957654999999995,0.1,0.06,0,9,1.0982580470130137
BUY,117194.7,0.008532809,0.0,0.4,22,2,10,0.0006113226169730535,208.08281497664922,117087.66,116656.755,-0.001724470956527946,0.0085508549,0.0017274596854843065,0.00831814048090005,117194.7,116459.6,1.0,1,0,999.9999909123001,-0.4,0,1,0,0.00040000000363508005,inf,-4.357540599999999,-5.8957654999999995,0.0,0.06,0,10,0.23632604901361526
BUY,117194.7,0.008532809,0.0,0.4,22,2,10,0.0,105.87591479214122,117151.73999999999,116705.095,0.0,0.008544601,0.002741406793452403,0.00831814048090005,117194.7,116874.3,1.0,1,0,999.9999909123001,-0.4,0,1,0,0.00040000000363508005,inf,-3.3463655999999995,-5.8957654999999995,0.0,0.06,0,11,0.23632600946268856
SELL,117194.7,0.008532809,0.0,0.4,22,2,10,0.0,110.68817310992141,117166.06000000001,116753.43500000001,0.0,0.008543127000000001,0.0006113226169730076,0.00831814048090005,117194.7,116874.3,1.0,0,1,999.9999909123001,-0.4,0,1,0,0.00040000000363508005,inf,-2.230910399999999,-5.8957654999999995,0.0,0.06,0,12,0.236325969911763
SELL,117194.7,0.008532809,0.0,0.4,22,2,10,0.0,111.29411684449282,117180.38,116801.775,0.0,0.008541653,0.0006113226169730076,0.00831814048090005,117194.7,116874.3,1.0,0,1,999.9999909123001,-0.4,0,1,0,0.00040000000363508005,inf,-1.1154551999999993,-5.8957654999999995,0.0,0.06,0,13,0.23632593036092497
BUY,117069.5,0.008532809,-1.0683076,0.0,22,2,18,-0.0010683076965084526,105.49600571574227,117169.66,116837.965,0.0,0.008540178999999998,-0.0004576381601921894,0.00622111517658154,117194.7,116874.3,0.6092384519350831,1,0,998.9316832255,-1.0683076,0,1,0,0.0,0.0,-1.0683075999999994,-5.9505471,0.0,0.06,0,14,-0.5586406305295872
BUY,117069.5,0.008532809,-1.0683076,0.0,22,2,18,0.0,98.69660806836556,117144.62,116874.15499999998,0.0,0.008538704999999999,-0.001068307696508435,0.00622111517658154,117194.7,116874.3,0.6092384519350831,1,0,998.9316832255,-1.0683076,0,1,0,0.0,0.0,-2.1366151999999996,-6.005328700000001,0.0,0.06,0,15,-0.5838744951005995
BUY,117168.4,0.008534725,0.0,0.4,22,2,25,0.0008447973212493132,50.842048430939215,117139.36000000002,116915.29000000001,0.0002245450472404542,0.0085374226,-0.00022441287873942176,0.007071168079267194,117194.7,117069.5,0.7899361022363935,1,0,1000.0000726899999,-0.4,0,1,0,0.00039999997092400217,inf,-2.1366151999999996,-4.991802700000001,0.0,0.06,0,16,0.21133182915069418
BUY,117168.4,0.008534725,0.0,0.4,22,2,25,0.0,50.637201956553206,117134.1,116956.61000000002,0.0,0.0085361402,-0.00022441287873942176,0.007103195750459801,117194.7,117069.5,0.7899361022363935,1,0,1000.0000726899999,-0.4,0,1,0,0.00039999997092400217,inf,-2.1366151999999996,-4.991802700000001,0.0,0.06,0,17,0.21133168526928567
BUY,117047.5,0.008534725,-1.0318483,0.0,22,2,30,-0.0010318481774949095,59.90764744159504,117104.66,116991.88500000001,0.0,0.0085348578,-0.0012560294962143945,0.006064018153375393,117194.7,117047.5,0.0,1,0,998.9682244375,-1.0318483,0,1,0,0.0,0.0,-3.1684634999999997,-6.023651000000001,0.0,0.06,0,18,-0.5823961947637315
BUY,117047.5,0.008534725,-1.0318483,0.0,22,2,30,0.0,66.98296964142398,117100.26000000001,117027.16,0.0,0.0085335754,-0.0001879225588218964,0.006064018153375393,117194.7,117047.5,0.0,1,0,998.9682244375,-1.0318483,0,1,0,0.0,0.0,-3.1320042,-7.055499300000001,0.0,0.04,0,19,-0.6647683538434696
BUY,117031.6,0.008544701,0.0,0.4,22,2,40,-0.00013584228625129757,70.58070636418405,117092.68000000001,117052.74000000002,0.0011688718734346182,0.0085347646,-0.0003237393172431263,0.004390662547202247,117194.7,117031.6,0.0,1,0,1000.0000295516,-0.4,0,1,0,0.00039999998817936034,inf,-2.063696599999999,-9.568665300000001,0.0,0.04,0,20,0.1543892112929766
SELL,117031.6,0.008544701,0.0,0.4,22,2,40,0.0,69.89568735524207,117065.31999999999,117081.34,0.0,0.0085359538,-0.0011675502951306697,0.004911574485916146,117194.7,117031.6,0.0,0,1,1000.0000295516,-0.4,0,1,0,0.00039999998817936034,inf,-2.063696599999999,-8.557852400000002,0.0,0.04,0,21,0.1327622838951334
BUY,116907.6,0.008544701,-1.0595429,0.0,22,2,48,-0.0010595428926888362,85.06162537156142,117013.16,117077.09,0.0,0.008537143,-0.0022258561182024197,-0.0007265416787044651,117194.7,116907.6,0.0,1,0,998.9404866276001,-1.0595429,0,1,0,0.0,0.0,-3.1232394999999995,-9.617395300000002,0.0,0.04,0,22,-0.8522997310872213
BUY,117003.7,0.008546738,0.0,0.4,22,2,55,0.0008220167037900072,75.79466486472758,117004.4,117077.64499999999,0.0002383933621550316,0.0085385359,-0.0003742070526923079,9.487779568956727e-05,117168.4,116907.6,0.3684815950920075,1,0,999.9999689306,-0.4,0,1,0,0.00040000001242776045,inf,-2.0913911999999995,-9.617395300000002,0.0,0.04,0,23,0.056339130575743204
BUY,117003.7,0.008546738,0.0,0.4,22,2,55,0.0,77.19391527372743,116995.63999999998,117078.2,0.0,0.0085399288,-0.0003742070526923079,9.487779568956727e-05,117168.4,116907.6,0.3684815950920075,1,0,999.9999689306,-0.4,0,1,0,0.00040000001242776045,inf,-1.0595428999999994,-9.617395300000002,0.0,0.04,0,24,0.0563410959108709
SELL,117162.6,0.008544701,-1.1193558,0.0,23,2,0,0.0013580767103946734,85.27313240902158,117021.84,117086.7,-0.0002383365443049401,0.008541118,0.0011193557979212452,0.0014530833574089301,117168.4,116907.6,0.9777607361963626,0,1,1001.1193853826001,-1.1193558,0,1,0,0.0,0.0,-2.1788986999999995,-10.736751100000001,0.0,0.04,0,25,1.2886901953471475
SELL,117090.4,0.00854041,0.0,0.4,23,2,10,-0.000616237604833092,77.15880017326003,117033.6,117097.50499999998,-0.0005021825807597358,0.0085416865,0.0005024284039523373,0.0018489950314140172,117168.4,116907.6,0.7009202453987596,0,1,1000.000023064,-0.4,0,1,0,0.00039999999077440024,inf,-2.1788986999999995,-9.725576100000001,0.0,0.04,0,26,0.030253640316079126
BUY,117014.8,0.008545928,0.0,0.4,23,2,25,-0.0006456549811085788,65.21470522439492,117055.04,117092.09000000001,0.0006461048122980984,0.0085428068,0.0009169634822714442,-0.0009246681482986952,117162.6,116907.6,0.4203921568627337,1,0,1000.0000557344,-0.4,0,1,0,0.0003999999777062413,inf,-1.1193557999999992,-8.6101209,0.0,0.04,0,27,0.03029034292023582
SELL,117211.6,0.00854041,-1.0350977,0.0,23,2,51,0.0016818385366637045,86.22350091967047,117096.62,117096.51500000001,-0.00064568763041295,0.0085433753,0.0017768668854062626,0.0007556152458396337,117211.6,116907.6,1.0,0,1,1001.0351207560001,-1.0350977,0,1,0,0.0,0.0,-2.154453499999999,-8.5297634,0.0,0.04,0,28,1.1481024307947925
SELL,117300.0,0.008546738,2.5323985,0.40101296,23,2,52,0.0007541915646573916,116.79564489487322,117155.88,117105.36000000002,0.0007409480341107333,0.008544576600000001,0.0025323985480801285,0.0015103766891415456,117300.0,116907.6,1.0,0,1,1002.5323674,2.13138554,1,0,0,0.0004000000130070613,0.15835302382306732,0.3779450000000013,-4.881909700000001,0.1,0.06,1,0,2.598590174543385
SELL,117300.0,0.008546738,0.0,0.40101296,23,2,52,0.0,134.9488051067985,117183.36000000002,117110.625,0.0,0.0085447803,0.0011727291814964346,0.0008985047958653669,117300.0,116907.6,1.0,0,1,1002.5323674,-0.40101296,0,1,0,0.0004000000130070613,inf,1.4973008000000012,-4.881909700000001,0.1,0.06,0,1,2.406855001021691
BUY,117265.6,0.0085276505,0.0,0.4,23,2,55,-0.0002932651321397861,141.40289954509936,117218.4,117114.17,-0.0022333081931376064,0.00854307525,0.0014962797974899023,0.0006049761635979164,117300.0,116907.6,0.9123343527013387,1,0,1000.0000524728,-0.4,0,1,0,0.0003999999790108811,inf,1.4973008000000012,-4.881909700000001,0.1,0.04,0,2,-0.2489620948136871
BUY,117265.6,0.0085276505,0.0,0.4,23,2,55,0.0,124.24269260782015,117268.56000000001,117117.715,0.0,0.008541370199999999,0.0021433186229434472,0.0006049761635979164,117300.0,117003.7,0.8839014512318804,1,0,1000.0000524728,-0.4,0,1,0,0.0003999999790108811,inf,1.4973008000000012,-4.881909700000001,0.1,0.04,0,3,-0.2489638634849822
SELL,117312.8,0.008532809,-1.0077248,0.0,0,3,6,0.00040250508247940964,118.87310180658453,117288.8,117123.62000000002,0.0006049145658586497,0.0085399773,0.0008633957731145816,0.00100772475205795,117312.8,117003.7,1.0,0,1,1001.0077156552001,-1.0077248,0,1,0,0.0,0.0,1.524673700000001,-5.889634500000001,0.1,0.04,0,4,0.8613791487790097
SELL,117312.8,0.008532809,-1.0077248,0.0,0,3,6,0.0,103.45147869528091,117291.36000000002,117135.785,0.0,0.0085385844,0.0001091219096334434,0.002078252661880361,117312.8,117014.8,1.0,0,1,1001.0077156552001,-1.0077248,0,1,0,0.0,0.0,-2.0154495999999993,-5.829051700000001,0.1,0.04,0,5,0.8332994128983142
SELL,117340.7,0.008522192,0.0,0.4,0,3,10,0.00023782571040831257,107.04734206997449,117299.5,117149.34500000002,-0.0012442561412074893,0.0085363335,0.00034697357203748583,0.0023165726342044436,117340.7,117014.8,1.0,0,1,999.9999748143999,-0.4,0,1,0,0.0004000000100742403,inf,-2.0154495999999993,-4.7607441,0.1,0.04,0,6,-0.2906287011577333
SELL,117419.9,0.008546738,-1.0247539,0.0,0,3,46,0.0006749576233990862,106.10092469924452,117330.36000000002,117161.92,0.0028802448947407022,0.0085369663,0.0013158164031053297,0.0021464831814721375,117419.9,117014.8,1.0,0,1,1003.5571212862,-1.0247539,0,1,0,0.0,0.0,-3.0402034999999996,-5.7854980000000005,0.1,0.04,0,7,3.234961870170095
SELL,117384.2,0.008519034,0.0,0.4,0,3,55,-0.0003040370499378664,59.95338559472821,117354.08,117172.70999999999,-0.003241470605510499,0.008534276900000002,0.001011379296230022,0.0018417935211200538,117419.9,117211.6,0.8286125780124864,0,1,999.9999908628,-0.4,0,1,0,0.0004000000036548801,inf,-3.0402034999999996,-5.7854980000000005,0.1,0.04,0,8,-0.38578827137503896
SELL,117384.2,0.008519034,0.0,0.4,0,3,55,0.0,52.42774498561356,117368.35999999999,117189.545,0.0,0.0085321393,0.0006086292373892208,0.0028766099233217034,117419.9,117265.6,0.7686325340246287,0,1,999.9999908628,-0.4,0,1,0,0.0004000000036548801,inf,-2.0324786999999995,-4.7536497,0.1,0.04,0,9,-0.36410140193223833
SELL,117462.7,0.008522192,-1.0397074,0.0,1,3,5,0.0006687441751105361,66.0490095800403,117398.34,117210.30500000001,0.0003706993069871878,0.0085296847,0.001277780429756976,0.003547277814562439,117462.7,117265.6,1.0,0,1,1001.0396822383999,-1.0397074,0,1,0,0.0,0.0,-2.064461299999999,-4.7615088000000005,0.0,0.04,0,10,0.7161627948107145
SELL,117530.0,0.008519034,-1.2420752,0.0,1,3,6,0.0005729478379095099,85.79124858153457,117436.2,117235.225,-0.00037056193993278974,0.008526914299999999,0.001613250986230719,0.004258678852549176,117530.0,117265.6,1.0,0,1,1001.24206602,-1.2420752,0,1,0,0.0,0.0,-3.306536499999999,-6.003584,0.0,0.04,0,11,0.894067825806264
SELL,117530.0,0.008519034,-1.2420752,0.0,1,3,6,0.0,91.34067427839713,117458.22,117260.14500000002,0.0,0.008526052650000001,0.0009376604817412196,0.004258678852549176,117530.0,117265.6,1.0,0,1,1001.24206602,-1.2420752,0,1,0,0.0,0.0,-3.5238577999999987,-7.2456592,0.0,0.04,0,12,0.8630494683130951
SELL,117559.99,0.0085276505,2.5104551,0.4010042,1,3,7,0.00025516889304855184,92.6863862044624,117493.378,117292.7645,0.0010114409685415549,0.008526052650000001,0.0014975610005435837,0.005580389983200403,117559.99,117312.8,1.0,0,1,1002.510507503495,2.1094509,1,0,0,0.00039999999700611813,0.1597336674135299,-1.013402699999999,-3.6756612,0.1,0.06,1,0,2.022002885330213
SELL,117559.99,0.0085276505,0.0,0.4010042,1,3,7,0.0,92.77716622750815,117528.53600000001,117320.579,0.0,0.0085255368,0.0014975610005435837,0.0047544650297384455,117559.99,117312.8,1.0,0,1,1002.510507503495,-0.4010042,0,1,0,0.00039999999700611813,inf,-1.0134026999999988,-3.6756612000000004,0.1,0.06,0,1,1.9009206259768348
BUY,117493.0,0.008511146,0.0,0.4,1,3,10,-0.0005698367276145699,80.14273375180312,117534.59599999999,117345.04400000002,-0.0019354099936434999,0.008523370499999999,0.0002579542271717142,0.00418191903332974,117559.99,117340.7,0.6945141137306637,1,0,1000.000076978,-0.4,0,1,0,0.00039999996920880236,inf,0.02630470000000118,-3.6756612000000004,0.1,0.06,0,2,-0.4531074257333231
BUY,117493.0,0.008511146,0.0,0.4,1,3,10,0.0,66.97640393696862,117527.196,117361.56400000001,0.0,0.008522265900000001,-0.0003148132391729771,0.002820012529595572,117559.99,117384.2,0.6189203026338124,1,0,1000.000076978,-0.4,0,1,0,0.00039999996920880236,inf,1.2683799000000011,-2.5563054000000003,0.1,0.06,0,3,-0.43424448569790863
SELL,117493.0,0.008511146,0.0,0.4,1,3,10,0.0,63.37448624290533,117519.796,117381.69400000002,0.0,0.0085187067,-0.0003148132391729771,0.0034383689866975074,117559.99,117384.2,0.6189203026338124,0,1,1000.000076978,-0.4,0,1,0,0.00039999996920880236,inf,2.510455100000001,-2.5563054000000003,0.1,0.06,0,4,-0.4155116307110951
SELL,117447.9,0.008514414,0.0,0.4,1,3,25,-0.00038385265505180843,54.20773966775708,117497.378,117403.349,0.000383967094442772,0.0085182447,-0.0009534706493256001,0.003701241210513467,117559.99,117384.2,0.3623641845383363,0,1,1000.0000440306,-0.4,0,1,0,0.0003999999823877608,inf,0.0,-2.5563054000000003,0.1,0.06,0,5,-0.4155443335426745
SELL,117566.7,0.008514414,-1.0115124,0.0,1,3,31,0.0010115123386624791,41.954957804020545,117498.72,117421.104,0.0,0.0085177827,5.7077242010584135e-05,0.0030295636268081933,117566.7,117447.9,1.0,0,1,1001.0115564137999,-1.0115124,0,1,0,0.0,0.0,-1.011512399999999,-2.5327201000000006,0.1,0.06,0,6,0.5228985549424411
SELL,117612.9,0.008511146,-1.0204864,0.0,1,3,32,0.0003929684170773662,48.12856758386545,117522.7,117436.749,-0.0003838197203001048,0.0085166781,0.001020486326844954,0.002667519181585628,117612.9,117447.9,1.0,0,1,1001.0205633834,-1.0204864,0,1,0,0.0,0.0,-2.0319987999999993,-6.085605000000001,0.1,0.06,0,7,0.5117146045817883
SELL,117644.4,0.008500192,0.0,0.4,1,3,40,0.00026782776379130624,60.49351917455491,117552.97999999998,117453.969,-0.0012870182229279825,0.008514793900000001,0.0012885874052070692,0.002936061381074119,117644.4,117447.9,1.0,0,1,999.9999877248,-0.4,0,1,0,0.00040000000491008007,inf,-2.0319987999999993,-6.085605000000001,0.1,0.04,0,8,-0.4215514514783636
SELL,117644.4,0.008500192,0.0,0.4,1,3,40,0.0,68.64213344839669,117583.25999999998,117472.90900000001,0.0,0.0085129097,0.0012885874052070692,0.0032302738398983875,117644.4,117447.9,1.0,0,1,999.9999877248,-0.4,0,1,0,0.00040000000491008007,inf,-2.0319987999999993,-6.085605000000001,0.1,0.04,0,9,-0.40238457171703296
SELL,117679.9,0.0085276505,-1.0225506,0.0,1,3,43,0.00030175681970412427,79.84401911028868,117629.66,117493.624,0.003230338797052923,0.0085129097,0.0019753439610244203,0.003533005416763214,117679.9,117447.9,1.0,0,1,1003.5330580749498,-1.0225506,0,1,0,0.0,0.0,-3.054549399999999,-7.108155600000001,0.0,0.04,0,10,2.7607248994601936
SELL,117787.2,0.008511146,2.5039792,0.40100163,1,3,45,0.0009117954722939192,106.58012322463958,117673.75999999998,117517.344,-0.0019354099936434999,0.00851125925,0.0018755310815052222,0.004043889498844066,117787.2,117447.9,1.0,0,1,1002.5040561312001,2.1029775699999997,1,0,0,0.00040000000752866776,0.16014575121071295,0.46094220000000075,-3.596451600000001,0.1,0.06,1,0,1.731853471178059
SELL,117787.2,0.008511146,0.0,0.40100163,1,3,45,0.0,117.97822962982406,117708.62,117541.06399999998,0.0,0.00851125925,0.001481980292978091,0.004043889498844066,117787.2,117447.9,1.0,0,1,1002.5040561312001,-0.40100163,0,1,0,0.00040000000752866776,inf,1.4814286000000008,-2.5887268000000008,0.1,0.06,0,1,1.6434651087949022
SELL,117787.3,0.008500192,-1.2146775,0.0,1,3,46,8.489886846874128e-07,120.65714925604536,117737.2,117563.394,-0.0012870182229279825,0.00851016385,0.001214677451710483,0.0038060110430567216,117787.3,117447.9,1.0,0,1,1001.2146651616,-1.2146775,0,1,0,0.0,0.0,0.2667511000000007,-3.803404300000001,0.1,0.06,0,2,0.5213789213165346
SELL,117787.3,0.008500192,-1.2146775,0.0,1,3,46,0.0,115.20725092894008,117765.77999999998,117581.764,0.0,0.00850906845,0.001214677451710483,0.0031289415167276478,117787.3,117447.9,1.0,0,1,1001.2146651616,-1.2146775,0,1,0,0.0,0.0,-0.9479263999999994,-3.993327900000001,0.1,0.06,0,3,0.4919912573967636
BUY,117783.3,0.008490168,0.0,0.4,1,3,55,-3.395951855589274e-05,87.35721301994845,117786.46,117601.71900000001,-0.0011792674800757963,0.008506643849999999,0.0008786547235339997,0.003399946500466041,117787.3,117566.7,0.9818676337262018,1,0,1000.0000045943999,-0.4,0,1,0,0.00039999999816224004,inf,0.07462420000000058,-3.9933279000000006,0.1,0.06,0,4,-0.5434551432292158
BUY,117783.3,0.008490168,0.0,0.4,1,3,55,0.0,74.28802505530986,117785.68000000001,117621.674,0.0,0.00850421925,-3.3110558702424196e-05,0.003399946500466041,117787.3,117612.9,0.9770642201834874,1,0,1000.0000045943999,-0.4,0,1,0,0.00039999999816224004,inf,-2.4293549999999993,-3.9933279000000006,0.1,0.06,0,5,-0.5235802569200211
